@relation spectrometer-weka.filters.unsupervised.instance.RemovePercentage-P20.0-weka.filters.unsupervised.instance.RemovePercentage-P70.0

@attribute LRS-name {12043-6225,12063-6259,12073-6233,12148-6741,12216-6218,12226+0102,12230-5943,12233-5920,12247-5842,12274-7647,12277+0441,12283-5650,12298-5754,12319-6728,12377-6102,12379-4959,12380+5607,12384-4536,12394-4338,12421-6217,12427+4542,12447+0425,12454-6659,12462-6418,12506-6004,12530+0340,12540-6845,12559-6041,12563-6100,13001+0527,13022-7650,13064-6103,13136-4426,13141-6119,13170-5404,13172+4547,13203-5536,13208-6027,13283-5839,13328-6244,13343-5807,13350-7221,13368-4941,13371-6249,13379-5426,13442-6109,13462-2807,13465-3412,13477-6532,13482-6716,13509-6348,13517-6515,13527-6117,13557-6442,13572-6347,13581-5930,14003-7633,14020-3515,14030-4629,14068-6158,14086-2839,14086-6907,14119-6453,14122-6133,14129-5940,14133+1925,14159-6038,14182-6144,14216-6152,14247+0454,14251-6256,14277+3904,14280-2952,14286-5905,14301-5734,14337-6215,14359-6037,14371+3245,14390+3147,14437+1520,14453-4920,14455-3625,14465-6000,14484-6152,14508+7421,14531-5337,14550-1214,14562-5406,14567+6607,14567-5846,14582-5926,14591-4438,15011-2505,15023-6916,15082-4808,15084-5702,15099-5509,15107-5726,15148-4940,15186-3604,15186-5730,15193+1429,15193+3132,15214-2244,15219-7545,15223-0203,15225-5605,15226-3603,15255+1944,15269-4400,15287-5811,15290-5546,15311-5538,15314+7847,15323-4920,15332-6430,15341+1515,15356-6722,15361+2441,15373-5308,15402-5449,15408-5413,15410-0133,15468-5018,15483+1517,15483-5514,15492+4837,15509-5207,15530-5201,15566+3609,15568-4513,15569-6135,15576-5400,16011+4722,16011-5424,16029-3041,16030-5156,16031-4856,16064-4200,16066-4427,16077-5830,16079-4812,16081+2511,16105-4205,16117-0334,16127-7834,16133-5151,16156-5613,16171-4759,16175-6120,16192-4900,16208-2215,16218-4701,16219-5048,16222-4738,16229-4947,16235+1900,16260+3454,16263-5533,16269+4159,16270-5213,16279-4709,16280-4154,16296-4417,16306+7223,16316-5026,16327-4848,16328-4656,16334-3107,16337-4525,16340-4634,16387-2700,16396-4429,16407-5639,16418+5459,16433-6856,16438-1133,16446-4243,16451-4312,16460-4022,16473+5753,16478-4322,16490-4618,16494-1252,16498-4143,16534-3030,16541-4901,16545-4214,16546-4057,16559-2557,16571-7548,16581-4058,16586-4142,16589-3315,16598-4117,17001-3651,17010-4323,17025-4719,17047-5650,17048-1601,17049-2440,17050-4123,17066-4028,17079-3243,17080-3215,17081+6422,17102-1031,17103-0559,17103-3551,17103-3702,17104-3146,17105-3746,17109-3942,17115-3322,17119+0859,17122-2707,17123+1107,17125-4814,17139+0446,17139-3746,17162-1934,17174-4641,17187-3750,17190+2658,17199-3512,17201-4613,17213-2219,17217-3916,17237-3102,17239-2812,17265-0725,17297+1747,17309-1724,17315-3414,17317-3331,17318-2342,17319-6234,17328-3327,17334+1537,17341-3453,17343+1052,17361+5746,17375-3652,17381-3442,17382-1704,17387-4343,17389-2045,17389-5742,17398-4344,17433-2523,17434-3414,17443-2519,17446-7809,17462-8647,17479-2927,17484-0800,17488-2800,17504-0234,17505-3143,17508-3419,17513-2313,17534-3030,17540-1919,17541+1110,17554+5129,17556+5813,17570-3713,17579+2335,17581-1744,18018-2802,18027-2314,18039-0813,18040-0941,18041-3317,18057-2616,18076+3445,18076-1034,18083-2630,18092-0437,18095+2704,18135-1456,18135-1740,18136-1859,18142-3646,18156-0653,18157+1757,18162-0246,18176-1848,18177-2951,18186+3143,18213+0335,18222+3933,18230+0544,18239-0655,18240+2326,18257-1000,18267-0606,18273-0738,18276+8236,18276-4717,18280-5639,18281+2149,18301-0656,18303-0519,18306+3657,18314-1131,18316-0602,18320-0352,18325-1138,18333+0533,18349+1023,18359+0847,18367-0452,18373-0021,18378-3731,18397+1738,18398-0220,18401+2854,18413+1354,18414-0527,18421+1147,18429-1721,18450-0922,18451-0824,18464-0656,18467-4802,18475+0926,18476+0555,18527+3650,18530+0817,18531+0016,18535+0726,18537-1035,18550+0130,18551+0323,18551+1345,18556+0811,18560+0638,19007-2247,19007-3826,19008+0726,19017-0545,19029+0808,19032-4602,19042-4858,19043+1009,19059-2219,19075+0921,19093-3256,19099+6711,19135+0931,19143-5032,19157-1706,19161+2343,19178-2620,19188-1603,19192+0922,19194+1734,19229+1708,19232+5008,19240+3615,19247-1722,19282+2253,19283+1944,19287+4602,19296+4331,19314-1629,19321+2757,19324+3033,19327+3024,19352+2030,19354+5005,19361-1658,19396+1637,19412+0337,19422+3506,19451+1824,19472+2127,19474-0744,19480+2447,19495+0835,19500-1709,19503+2219,19510-5919,19528-2919,19536+3237,19537+2212,19548+3035,19550-0201,19575-5930,19585+5200,19586+3637,19594+4047,19595-2751,20010+3011,20015+3019,20024+3330,20028+3910,20038-2722,20042-4241,20052+0554,20072+3116,20075-6005,20094-1121,20111-4708,20113+4917,20124+6605,20135-7152,20161-1600,20165+3413,20171+3519,20193+3527,20194+3646,20200+3624,20215+6243,20248+7505,20248-2825,20253+3814,20255+4054,20267+2105,20275+4001,20297+3221,20310+4029,20318+3829,20340+5338,20350+3741,20356+1805,20365+1154,20396+4757,20403+3700,20417-0500,20431+1754,20435+3825,20440-0105,20479+0554,20484-7202,20491+4236,20502+4709,20529+3013,20532+5554,20541-6549,20549+5245,20570+2714,21003+4801,21032-0024,21035+5136,21044-1637,21069-3843,21086+5238,21088+6817,21190+5140,21206-4054,21243-6943,21245+6221,21270+7135,21286+1055,21305+2118,21312+5405,21318+5631,21320+3850,21341+4508,21368-3812,21373+4540,21377+5042,21377-0200,21383+4513,21389+5405,21399+3516,21401+7354,21417+0938,21449+4950,21453-4708,21456+6422,21489+5301,21543-1421,21552+6323,21554+6204,21558+5907,21563+5630,22017+2806,22035+3506,22091+5757,22097+5647,22142-8454,22150-6030,22165+4331,22177+5936,22190-0751,22196-4612,22212+5542,22230-4841,22231-4529,22241+6005,22264+5858,22267-4400,22272+5435,22280+1250,22282+5644,22303+5950,22306+5510,22317+5838,22345+5809,22456+5453,22476+4047,22512+6100,22516+0838,22518+6600,22525-2952,22526+8446,22540-5740,22585+6402,23000+5932,23013+2748,23095+5925,23134-7031,23138+6204,23151+5912,23166+1655,23202+5901,23213-4521,23284+5958,23309+2213,23320+4316,23365+5159,23416+6130,23439+5412,23491+6243,23496+6131,23528+4821,23541+7031,23564-5651}
@attribute LRS-class {2,3,4,5,12,13,14,15,16,17,18,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,41,42,43,44,45,50,69,71,72,73,79,80,81,82,85,91,92,95,96}
@attribute ID-type {0,2,3,4}
@attribute Right-Ascension numeric
@attribute Declination numeric
@attribute Scale_Factor numeric
@attribute Blue_base_1 numeric
@attribute Blue_base_2 numeric
@attribute Red_base_1 numeric
@attribute Red_base_2 numeric
@attribute blue-band-flux_1 numeric
@attribute blue-band-flux_2 numeric
@attribute blue-band-flux_3 numeric
@attribute blue-band-flux_4 numeric
@attribute blue-band-flux_5 numeric
@attribute blue-band-flux_6 numeric
@attribute blue-band-flux_7 numeric
@attribute blue-band-flux_8 numeric
@attribute blue-band-flux_9 numeric
@attribute blue-band-flux_10 numeric
@attribute blue-band-flux_11 numeric
@attribute blue-band-flux_12 numeric
@attribute blue-band-flux_13 numeric
@attribute blue-band-flux_14 numeric
@attribute blue-band-flux_15 numeric
@attribute blue-band-flux_16 numeric
@attribute blue-band-flux_17 numeric
@attribute blue-band-flux_18 numeric
@attribute blue-band-flux_19 numeric
@attribute blue-band-flux_20 numeric
@attribute blue-band-flux_21 numeric
@attribute blue-band-flux_22 numeric
@attribute blue-band-flux_23 numeric
@attribute blue-band-flux_24 numeric
@attribute blue-band-flux_25 numeric
@attribute blue-band-flux_26 numeric
@attribute blue-band-flux_27 numeric
@attribute blue-band-flux_28 numeric
@attribute blue-band-flux_29 numeric
@attribute blue-band-flux_30 numeric
@attribute blue-band-flux_31 numeric
@attribute blue-band-flux_32 numeric
@attribute blue-band-flux_33 numeric
@attribute blue-band-flux_34 numeric
@attribute blue-band-flux_35 numeric
@attribute blue-band-flux_36 numeric
@attribute blue-band-flux_37 numeric
@attribute blue-band-flux_38 numeric
@attribute blue-band-flux_39 numeric
@attribute blue-band-flux_40 numeric
@attribute blue-band-flux_41 numeric
@attribute blue-band-flux_42 numeric
@attribute blue-band-flux_43 numeric
@attribute blue-band-flux_44 numeric
@attribute red-band-flux_1 numeric
@attribute red-band-flux_2 numeric
@attribute red-band-flux_3 numeric
@attribute red-band-flux_4 numeric
@attribute red-band-flux_5 numeric
@attribute red-band-flux_6 numeric
@attribute red-band-flux_7 numeric
@attribute red-band-flux_8 numeric
@attribute red-band-flux_9 numeric
@attribute red-band-flux_10 numeric
@attribute red-band-flux_11 numeric
@attribute red-band-flux_12 numeric
@attribute red-band-flux_13 numeric
@attribute red-band-flux_14 numeric
@attribute red-band-flux_15 numeric
@attribute red-band-flux_16 numeric
@attribute red-band-flux_17 numeric
@attribute red-band-flux_18 numeric
@attribute red-band-flux_19 numeric
@attribute red-band-flux_20 numeric
@attribute red-band-flux_21 numeric
@attribute red-band-flux_22 numeric
@attribute red-band-flux_23 numeric
@attribute red-band-flux_24 numeric
@attribute red-band-flux_25 numeric
@attribute red-band-flux_26 numeric
@attribute red-band-flux_27 numeric
@attribute red-band-flux_28 numeric
@attribute red-band-flux_29 numeric
@attribute red-band-flux_30 numeric
@attribute red-band-flux_31 numeric
@attribute red-band-flux_32 numeric
@attribute red-band-flux_33 numeric
@attribute red-band-flux_34 numeric
@attribute red-band-flux_35 numeric
@attribute red-band-flux_36 numeric
@attribute red-band-flux_37 numeric
@attribute red-band-flux_38 numeric
@attribute red-band-flux_39 numeric
@attribute red-band-flux_40 numeric
@attribute red-band-flux_41 numeric
@attribute red-band-flux_42 numeric
@attribute red-band-flux_43 numeric
@attribute red-band-flux_44 numeric
@attribute red-band-flux_45 numeric
@attribute red-band-flux_46 numeric
@attribute red-band-flux_47 numeric
@attribute red-band-flux_48 numeric
@attribute red-band-flux_49 numeric

@data
22585+6402,43,3,22.976,64.043,0,538,596,420,434,14776.905,14547.655,15113.902,14875.154,14386.777,13954.461,13110.857,12571.384,11695.844,11255.669,10484.224,9605.576,9226.308,8714.226,8602.29,8192.6875,7999.1733,8164.1904,8132.367,8130.974,8302.453,8149.0513,8102.8994,7999.147,7524.099,7357.9595,6956.5645,6739.2407,6656.37,6311.034,5879.286,5594.7954,5215.8877,5006.6445,4606.954,4383.329,4135.708,3867.2915,3515.6594,3701.8013,3502.2358,3379.5032,3255.1794,3319.7224,8019.843,7791.863,7259.817,6630.1616,5710.8394,4969.1895,4224.3555,3759.622,3402.1355,3071.8706,2959.2844,2915.531,2567.696,2499.9565,2424.2246,2130.8357,2075.9277,1857.779,1908.5197,1876.0425,1725.1365,1537.4264,1575.3911,1421.3041,1313.6371,1425.2424,1468.0322,1133.1132,1113.4948,1218.7192,1063.0692,1065.872,982.253,874.63104,1016.689,912.27625,895.8941,917.9275,779.91614,797.1553,856.01056,777.2275,791.27594,760.5139,748.96094,732.60956,780.2805,715.92035,541.12946
23000+5932,28,4,23,59.549,0,1224,1257,829,754,7081.9775,6526.3135,6067.704,5454.167,5887.6724,5789.726,6221.8257,6827.724,7427.8477,8556.565,9473.869,10850.254,12048.53,12175.182,12682.712,12635.61,12116.419,12007.068,11641.406,11107.766,10591.515,9787.087,9683.58,9009.506,8291.996,7991.5625,7851.884,7305.2793,6923.7725,6571.2363,6137.6094,5525.8667,5142.938,4829.5283,4826.0303,4525.6655,4315.092,4544.7646,4011.2625,4177.227,3833.4443,3795.228,3519.5183,3364.0112,10559.55,9571.004,8421.595,6939.002,5787.9385,5078.4746,4063.368,3681.0298,3336.2754,3075.448,2624.8513,2403.0063,2495.359,2195.2095,2335.2537,2446.2886,2382.0552,2391.6362,2391.0425,2478.7495,2480.9807,2493.3154,2640.2974,2591.7468,2506.9634,2032.5969,2441.5813,2498.6365,2005.3652,2257.8726,1822.4816,1912.75,1719.1565,1561.7467,1924.2056,1632.0774,1342.826,1506.83,1337.7388,1465.5035,1368.7869,1219.9198,1437.4209,1324.7262,1058.5116,1135.4956,1134.2649,1093.9199,1259.2002
23013+2748,18,4,23.022,27.811,0,82,93,59,55,25574.188,23329.354,21427.617,19298.895,17895.047,16617.611,15335.027,14488.404,13533.451,12557.869,11899.585,10954.978,10588.202,9924.785,9467.742,8760.486,8427.276,8065.6973,7588.044,7332.2407,7027.4307,6565.272,6373.975,6149.1475,5782.4497,5547.314,5281.2285,5177.661,4903.845,4800.2856,4521.32,4366.177,4180.0825,4159.0854,3836.281,3810.1318,3724.655,3556.6357,3373.1416,3254.1404,3194.473,3088.3752,3002.917,2899.405,7170.937,6363.8564,5525.811,4968.928,4440.4116,4043.445,3597.459,3293.342,2914.411,2692.8274,2507.3525,2301.2354,2115.75,1976.6919,1837.6294,1786.2681,1569.8102,1469.429,1379.3625,1325.4067,1235.3337,1158.1553,1124.8265,1063.1196,1024.626,962.9137,885.7214,867.8566,831.93256,775.3697,731.7024,711.2492,670.15735,629.0634,634.39996,580.4045,585.73737,562.6932,508.69232,578.5094,519.3462,478.2385,480.98196,447.61,452.93008,440.19177,406.81558,378.59717,350.37747
23095+5925,16,4,23.159,59.428,0,778,771,304,285,19803.51,18996.473,17706.3,16396.799,15145.263,14613.041,13239.1,12391.223,12030.761,11118.455,10272.709,10008.857,9639.786,9191.263,8723.412,8414.451,8043.217,7843.757,7691.533,7105.566,7526.644,6906.316,6569.418,6539.5713,6198.3735,6056.8657,5717.81,5864.0254,5372.5127,5540.1953,5306.345,4982.309,4883.7305,4430.8564,4759.5713,4744.7285,4435.714,4319.9473,4135.4683,3978.9016,3991.9636,3861.1604,3895.6917,3584.5188,7176.5244,6692.5444,6021.7124,5125.3813,5197.411,4854.993,4420.2144,4185.0986,3677.2598,3250.99,3342.1794,2855.7432,2783.7017,2524.8325,2167.1733,2226.0586,2037.9974,2071.085,1711.2161,1677.7114,1629.1633,1359.4386,1390.3132,1485.5931,1391.9064,1437.7786,1442.8436,1413.5431,1319.8163,1131.6027,1198.9003,1139.5032,1035.0057,1052.8926,914.0244,751.5295,857.43036,894.6132,869.5194,754.236,851.5215,622.4226,653.1319,649.47974,714.533,670.0722,355.05585,460.89023,575.3086
23134-7031,16,2,23.224,-70.525,0,514,550,261,286,18267.088,18176.928,17606.785,16211.573,14959.053,14726.379,13819,12998.399,12262.649,11548.132,10877.975,10248.325,9738.22,9457.546,9304.125,8524.183,8149.098,8159.593,7842.3745,7480.832,7385.3423,7056.599,6841.6123,6580.3687,6209.2534,5944.179,5781.2905,5712.876,5465.184,5477.759,5035.3784,5007.489,4798.3926,4704.975,4694.4614,4437.1973,4484.5347,4431.6353,4295.846,4244.89,4201.6514,3819.1252,3845.3025,3800.1577,7658.11,7070.527,6189.9673,5627.546,5011.1885,4489.334,4262.4717,3989.375,3724.0203,3314.1086,3004.4707,2825.9492,2466.2368,2467.0483,2321.3665,2125.5823,2014.6399,1807.3251,1715.6962,1471.7861,1644.2996,1388.8528,1505.4884,1311.7594,1251.0627,1269.4188,1237.6635,1178.9304,938.99414,1059.5697,1253.4125,890.1266,1076.278,1113.9967,872.19116,890.64923,841.6426,815.7777,716.6641,723.58777,807.6314,556.24286,514.9931,552.79065,557.8221,512.73694,459.94687,424.51334,462.3426
23138+6204,27,4,23.232,62.083,0,906,1041,472,514,7647.184,6999.5947,6638.951,6002.337,6004.1396,6094.9087,6424.1157,6684.7163,7469.244,8349.453,9424.989,10247.407,11197.8125,11849.31,12150.719,12058.94,12127.466,11790.679,10907.181,10561.049,10232.462,9785.4,9175.427,8934.476,8344.769,8085.0264,7312.23,7106.4165,6826.5605,6548.079,6140.343,5742.0586,5362.6514,5099.084,4690.095,4449.466,4284.271,4160.846,4115.5474,4050.0708,3905.158,3749.4902,3491.493,3537.8638,9812.793,9001.644,7909.0996,7001.107,5939.644,5018.282,4459.2197,3743.9827,3531.0935,3308.812,2978.8274,2771.4211,2621.9492,2663.7332,2607.2334,2639.6384,2580.4907,2646.6062,2541.7126,2865.0833,2610.745,2644.6143,2717.554,2654.4944,2502.5693,2391.0596,2332.0837,2271.7751,2317.8677,2078.476,2115.1663,1987.5729,1749.5632,1766.087,1750.301,1591.7769,1608.3314,1588.5353,1597.0292,1407.5693,1391.8403,1401.7069,1235.1664,1274.6765,1285.9141,1247.3322,1107.7565,1057.0692,913.4677
23151+5912,39,0,23.252,59.207,0,800,864,389,469,18523.861,17810.996,16912.605,13962.619,10159.351,7451.574,4685.3477,3599.6418,2211.3796,1299.263,903.63477,792.4962,74.16866,271.7643,681.2185,753.8039,578.2862,1133.0851,1201.727,1611.3334,1456.1024,2406.4143,2900.827,3437.6257,3294.5962,3536.904,4043.5095,3965.0994,4401.1357,5172.075,5257.1284,6112.834,6310.895,6845.8735,7394.989,7391.362,8095.8457,7836.043,7858.686,7812.7534,7684.122,7599.8857,7556.0103,7502.0605,2881.166,2898.2407,3643.7612,4530.657,5657.7646,6970.604,7811.5,8029.1426,7708.2495,7506.4795,7351.1987,7022.51,6155.2617,5980.047,5423.6196,5335.289,4865.738,4444.665,4203.194,3802.4055,3639.7183,3872.4849,3607.0083,3577.61,3453.4382,3393.8643,3449.3196,3268.7817,3402.9922,3404.091,3679.586,3660.578,3911.9316,3598.4517,3783.2922,4073.065,4094.556,4069.6753,3847.1196,4262.0776,4392.612,4032.9497,4175.636,4167.0435,4392.488,4402.096,4389.534,4332.6113,3952.9287
23166+1655,2,3,23.278,16.917,0,161,169,124,168,7580.9927,7759.965,8283.137,8435.776,8480.418,8635.698,8630.298,8589.778,8434.236,8343.673,8156.5264,8052.796,8180.874,7937.5386,7853.1323,7622.971,7428.8125,7266.264,7081.767,6809.4663,6708.386,6530.0396,6328.865,6220.765,6126.7153,6106.4224,5965.8374,5932.377,5894.5264,5847.019,5777.5605,5641.371,5598.257,5628.021,5510.274,5464.528,5511.8555,5499.477,5438.8066,5353.5513,5354.3457,5175.1406,5059.156,5043.2695,7048.2803,6601.0063,6116.896,5902.3853,5665.9585,5517.368,5331.051,5229.931,5110.3975,4812.6426,4596.5684,4509.5874,4525.3574,4418.2183,4307.584,4204.868,4022.2646,3960.847,3749.296,3611.5144,3507.1108,3388.6702,3271.1191,3187.8232,3027.2688,2951.0176,2834.3853,2689.6646,2602.0264,2572.348,2495.2632,2370.7712,2320.044,2316.7383,2151.0007,2105.5625,2216.4243,2127.9756,2025.4847,2030.1216,2004.0327,1908.5837,1806.9944,1874.8741,1861.9786,1781.4785,1772.9835,1697.7617,1577.7644
23202+5901,22,4,23.338,59.033,0,1026,931,557,576,16371.157,15456.03,14639.052,13962.078,12970.257,11769.12,12132.622,11313.423,10748.881,10668.242,10709.451,10694.203,10826.276,10372.443,10071.395,9926.774,9134.393,9104.314,9263.417,8516.404,8597.198,8330.447,7679.7627,7724.0703,7604.5967,7608.817,7358.2886,6267.154,5996.5586,5977.0176,5506.233,5495.741,4706.509,4965.247,4645.3857,4538.3745,4100.2075,4036.8218,4240.875,3973.6748,3648.235,3586.5955,3463.0776,3561.5132,8259.793,8156.8096,6996.774,6328.0186,5371.824,4746.795,4214.583,3835.2266,3306.6992,2996.5247,2850.1184,2592.7449,2238.9583,2161.7415,1944.4434,1812.6731,1944.7335,1847.5587,1484.7592,1564.093,1563.3828,1449.8787,1398.2451,1255.6501,1355.0483,1188.8188,1355.5535,1505.9216,1097.7328,1009.77124,1030.9829,997.6186,878.74835,1080.1045,866.6366,811.46545,858.1887,788.4742,624.1551,736.39496,925.05615,762.5725,787.49536,586.8137,624.4824,638.50323,698.0143,681.1138,525.9407
23213-4521,28,4,23.356,-45.358,0,608,665,244,318,7650.617,7283.5337,7375.3223,7442.865,7668.9277,8017.7197,8481.568,8990.18,9769.771,10403.689,11121.982,11800.68,11966.889,11910.732,11574.697,11100.647,10707.135,10527.077,10145.101,9858.996,9379.916,8412.624,8618.623,8387.531,8046.5386,7443.552,7084.69,6765.4604,6382.3374,5990.2783,5432.0806,5166.572,4857.6196,4780.0083,4152.8315,4229.886,4060.2795,3797.3823,3686.584,3437.7617,3412.6108,3342.7346,3132.277,3284.8015,9683.389,8692.435,7281.0967,6312.067,5281.774,4614.534,4093.0662,3516.707,3290.6016,3308.6672,2951.03,2951.305,2725.4063,2707.8784,2535.7441,2500.4038,2682.3733,2740.4048,2693.6672,2687.86,2784.3293,2717.2336,2678.2832,2496.2148,2646.4724,2575.6465,2291.4045,2343.3206,2347.9697,2181.3772,2149.0027,2029.7382,1959.0605,1866.673,1687.394,1704.9559,1849.0646,1695.3971,1560.9166,1648.8365,1461.9841,1289.2051,1370.7776,1397.4065,1314.1337,1196.3658,1228.1454,1107.8458,1087.2479
23284+5958,29,4,23.474,59.979,0,365,416,363,403,5989.286,6319.136,6196.0146,5916.3345,6064.5347,6387.542,6670.032,7317.4775,8273.95,9669.48,10680.53,12357.143,13115.165,13413.204,13433.023,12707.625,12776.417,12601.939,12034.587,11306.46,10755.917,10162.042,10093.901,9330.873,8414.058,7975.434,7634.6953,7356.8877,6999.392,6548.23,5765.7065,5619.369,5344.408,4729.697,4465.939,4344.8057,4415.2324,4179.4644,3627.713,3481.4453,3652.5737,3523.0984,3404.8157,2945.3823,9302.276,8771.987,8233.371,7415.172,6092.277,4748.4556,4175.0776,3498.2734,2943.1465,2887.2078,2495.7346,2364.3542,2142.1184,2329.5786,2256.9995,2202.6208,2169.2358,2232.3474,2277.302,2046.8325,2227.4482,2100.4795,2306.2961,2598.8162,2220.221,1998.2369,2241.8638,1952.7941,1881.855,2024.8511,1740.0132,1775.3718,1753.4165,1634.9967,1469.0488,1361.8348,1626.5492,1408.8977,1377.215,1461.5906,1284.5134,1219.3,1000.29407,1081.9069,1036.2921,855.0607,946.4835,1057.4882,771.414
23309+2213,18,4,23.516,22.221,0,648,654,306,306,25954.225,24277.15,21686.775,20223.473,18529.771,16960.998,15097.972,13990.03,13081.971,12676.375,12204.163,10879.716,10657.355,10185.158,9357.633,8702.226,8146.7593,8007.7007,7943.5986,7282.6553,7271.3047,6721.4087,6277.0044,6057.4614,5740.7607,5426.839,4985.222,4948.908,4748.8105,4482.092,4559.602,4498.3135,4425.923,3959.3389,3634.3342,3809.016,3697.7693,3922.4236,3361.4644,3416.7852,3100.12,3052.7312,3332.9148,2808.0527,6970.596,6337.6626,5407.6943,5307.758,4166.812,3533.8784,3903.0898,3231.2917,2626.1187,3286.8123,2462.3333,1940.4408,1876.5923,1843.2798,1837.7278,1765.5511,1435.2043,1401.8921,1363.0277,1374.1318,1288.0751,1016.0248,971.60834,1013.2488,924.416,821.70306,971.60834,821.70306,616.2773,616.2773,638.4855,524.6685,713.4381,757.8545,649.5896,591.2931,355.33105,347.003,408.0755,666.2457,438.61176,344.22696,335.8989,494.1323,549.6527,449.7159,569.0849,471.9241,477.47614
23320+4316,42,4,23.534,43.274,0,102,64,58,53,13512.428,13566.235,14101.023,13942.729,13366.011,12738.036,12229.58,11752.41,11218.297,10607.314,10084.548,9638.612,9179.853,8887.581,8710.566,8221.877,7997.8735,7800.8965,7860.068,7789.723,7892.9873,7695.965,7622.742,7401.5063,7277.0327,7055.7783,6707.8584,6648.8203,6473.08,6203.406,5965.0317,5787.845,5475.455,5191.521,4954.542,4733.211,4491.949,4188.065,4037.871,3953.1338,3832.813,3689.717,3540.923,3527.3193,7650.8145,7279.608,6962.471,6574.1724,5825.82,5224.042,4556.7954,4041.8167,3649.2214,3376.1628,3168.564,3117.5037,2982.476,2806.1748,2693.9111,2501.9492,2402.4875,2229.0212,2125.285,2054.2776,1951.9596,1852.4858,1804.2418,1711.8794,1645.1312,1561.3036,1494.5518,1467.6454,1436.4678,1378.2496,1320.03,1294.5404,1250.5491,1212.2485,1176.7931,1110.0278,1152.8411,1101.7275,1033.5355,1045.0367,1043.7288,958.4562,950.0305,965.79675,921.79126,894.86224,886.4327,850.963,750.0294
23365+5159,25,4,23.61,51.984,0,567,628,284,369,11504.0205,10776.772,10377.471,10156.501,9721.122,9142.398,8925.273,9327.829,9451.135,9596.911,10182.823,10828.606,11690.107,11721.271,11591.621,11556.748,11501.943,11003.304,10312.676,9868.926,9211.994,8882.9795,8393.1455,8124.0044,7509.5195,7024.7124,6684.544,6333.1675,6180.0396,5765.099,5340.197,4997.591,4641.281,4434.595,4392.493,4155.9033,3984.1548,3897.1968,3653.1519,3633.5369,3672.5283,3559.4204,3307.9272,3212.2893,9357.176,8242.934,6955.505,6080.8647,5097.8506,4432.8535,3938.7441,3801.2888,3359.6863,3040.3328,2802.079,2629.9607,2558.8833,2465.4136,2384.4575,2388.327,2413.4321,2423.6165,2411.3955,2429.1333,2329.7075,2340.0308,2260.617,2347.055,2210.3477,2172.1636,2114.0566,2047.248,2072.7263,1918.6913,1770.9125,1754.067,1653.7098,1604.4902,1465.5222,1350.2618,1385.8811,1385.3617,1245.2208,1149.9803,1189.4087,1065.525,1052.6202,1055.9391,971.9979,1010.256,998.65643,872.3668,762.29816
23416+6130,69,4,23.694,61.512,0,249,271,93,111,5428.5894,5152.785,5084.332,5017.106,5255.4404,5550.775,5917.6577,6739.2354,7558.3975,8663.717,9748.434,10847.708,11218.283,11554.917,11807.8955,11603.771,11443.306,10960.321,10300.321,9747.024,9473.819,9040.57,8654.614,8234.713,7822.0913,7388.8613,6931.386,6568.4897,6153.4604,5870.5957,5419.1997,5030.8564,4619.479,4393.6167,4046.508,3922.502,3697.8613,3571.4358,3459.5632,3391.3433,3338.8892,3216.1123,3217.0127,3134.254,9480.454,8377.608,7147.474,6198.6597,5103.1533,4324.1255,3876.124,3548.174,3328.1501,3194.2258,3057.889,2988.2507,2850.7231,2842.9429,2838.8093,2998.371,3113.0793,3237.4954,3337.6697,3460.8882,3507.727,3525.4727,3550.5,3577.958,3562.9854,3459.5056,3523.356,3404.1245,3337.036,3209.3271,3073.136,2989.0862,2871.091,2797.9624,2671.488,2507.4307,2533.7378,2475.1746,2374.1777,2365.3337,2280.106,2198.5193,2115.7231,2086.2798,2025.3147,1978.9023,1950.6804,1858.1993,1688.1215
23439+5412,15,4,23.732,54.208,0,1741,1823,841,892,15511.477,15633.458,15354.947,13779.858,13604.027,11786.082,11300.937,11470.829,10087.823,9481.354,9266.02,8760.269,9275.948,9280.981,8203.922,8522.285,7938.9087,7856.7666,7647.462,7732.457,7547.899,7574.1016,7773.097,7256.392,7062.458,6655.9185,6815.1533,6473.215,5941.4487,5641.3223,5555.7466,5716.9956,5232.781,5228.9033,5583.856,5486.991,5141.4424,5143.3354,4716.187,4780.765,5080.7705,4281.57,4338.6006,4076.7024,7018.007,7052.9067,6740.49,5985.8223,6022.9087,5689.872,5053.15,4832.2637,4002.0256,3824.9248,3632.6902,3024.739,2769.953,2921.4873,2662.991,2241.266,2466.9607,2066.193,2098.3132,2056.4255,1874.0806,1894.9032,1543.6515,1323.4226,1437.3525,1462.0789,1460.2502,1585.6432,1365.5353,1506.1602,1236.7333,1067.9456,1292.1642,1123.4149,1114.1564,766.98505,824.2079,955.4881,589.3822,1028.2479,768.487,618.85297,450.24817,737.2934,790.83856,440.0204,353.1038,875.6127,748.8523
